age,city,city_home,district,educ,encouraged,family_in_city,female,income,kms_to_home,length_residence,married,minority,more_at_home_village,num_calls_to_prior_residence,owns_home,owns_village_property,participates,plan_to_live,pol_active_village,political_efficacy,political_interest,recommend_live,reghelp,trust_city_gov,trust_nat_gov
19,Blueville,4,3,1,1,0,1,1370,6.964260979,19,0,0,1,0,1,0,4.629284295,7,0,4,2,0,0,3,4
50,Blueville,4,23,0,1,3,0,800,110.9205218,21,1,1,4,1,1,0,4.632045054,60,1,2,3,1,0,1,3
36,Blueville,4,72,1,1,3,0,1200,54.03163151,15,1,0,4,7,0,1,4.642718872,50,1,1,3,1,0,1,3
20,Blueville,4,36,1,0,1,0,900,11.01159279,1,1,0,1,14,1,0,4.642832872,80,0,4,2,1,1,3,4
55,Blueville,4,23,0,1,3,1,600,107.105532,21,1,0,4,7,1,0,4.644509712,10,0,2,1,1,1,4,4
19,Greenville,4,48,1,1,0,0,400,18.80191677,11,1,0,2,0,0,0,4.644841318,70,0,2,1,1,1,3,4
19,Greenville,4,85,1,1,0,0,500,20.81686307,15,0,0,2,2,0,1,4.646661262,50,0,3,2,1,0,3,3
18,Greenville,3,33,1,1,3,1,800,43.68936023,11,1,1,3,2,0,1,4.647589249,20,0,3,1,1,1,1,3
28,Greenville,4,13,1,0,3,0,600,51.91403751,6,1,1,2,7,0,0,4.650921368,50,1,4,1,1,0,4,2
23,Blueville,4,56,0,1,2,1,NA,170.1037782,7,1,1,1,7,0,0,4.651950488,75,0,1,1,1,1,3,1
20,Greenville,4,46,1,0,0,0,1500,3.817861892,18,0,0,4,3,1,0,4.653312273,100,0,4,2,1,0,1,2
22,Blueville,4,50,1,0,3,1,700,129.8496349,2,1,0,1,1,0,1,4.653462304,100,0,4,1,1,1,1,4
18,Greenville,4,28,0,1,0,0,500,90.65180663,30,0,1,3,1,0,0,4.657313961,100,0,3,2,1,0,4,3
24,Blueville,4,19,1,1,0,0,1000,282.236484,15,0,0,3,25,0,0,4.659379838,30,1,4,2,1,0,2,2
37,Greenville,4,33,0,1,3,1,1400,15.0853794,19,1,0,3,4,1,1,4.660517717,30,1,2,2,1,0,2,3
20,Blueville,4,37,1,0,3,1,1200,117.029305,20,1,0,1,0,0,0,4.662649333,60,0,4,1,1,1,3,2
23,Blueville,4,2,1,0,3,1,1000,57.18059039,4,1,0,3,15,1,0,4.668871572,100,0,4,2,1,1,2,4
19,Blueville,4,83,1,1,0,1,1200,39.94557837,19,0,0,4,21,0,1,4.669277456,60,0,4,1,1,0,2,3
43,Blueville,4,45,0,1,3,1,1200,12.58689324,15,1,0,1,14,1,0,4.673222408,25,0,4,1,1,1,2,4
20,Blueville,3,50,1,0,3,1,500,209.8767228,23,1,0,2,30,1,1,4.677720647,20,0,1,2,1,0,3,4
19,Blueville,4,29,1,1,0,0,1000,92.7241867,18,0,0,3,12,1,0,4.680307909,100,0,4,1,1,1,4,3
23,Blueville,4,23,0,1,3,1,700,110.9207203,21,1,1,2,21,0,1,4.681012127,45,0,3,2,1,0,3,3
22,Blueville,4,23,1,1,0,1,NA,118.0520097,22,0,0,2,0,1,1,4.682329294,2,0,4,1,1,1,1,1
40,Blueville,4,10,1,0,3,1,1000,37.39192677,20,1,0,3,21,1,0,4.6840116,60,0,2,2,1,0,1,3
19,Blueville,4,83,1,1,0,0,NA,169.2336146,19,0,0,3,5,1,0,4.684657247,80,0,4,1,1,1,1,1
33,Blueville,4,50,1,0,3,1,800,180.8963686,4,1,0,4,14,0,0,4.687102037,60,0,2,1,1,0,2,4
24,Greenville,4,68,1,1,0,0,800,21.12531092,78,0,0,1,0,1,0,4.687294273,60,0,2,1,1,0,2,2
22,Blueville,4,45,1,1,3,1,1300,30.10366175,38,1,0,3,4,1,0,4.688938204,20,0,2,2,1,1,3,3
22,Greenville,1,9,0,0,0,0,500,3.950430634,20,0,1,4,0,1,1,4.69876493,70,0,4,3,1,1,2,4
24,Greenville,4,26,1,0,0,1,1600,48.82045864,7,0,0,3,3,1,0,4.699530853,5,0,3,2,1,1,3,2
19,Greenville,4,85,1,1,0,0,NA,20.68255492,18,0,1,1,0,1,0,4.70299703,60,0,3,2,1,1,2,1
26,Greenville,4,21,1,1,0,0,800,20.26809747,23,0,0,4,7,0,0,4.703046266,60,1,1,3,1,0,2,3
48,Greenville,4,26,1,0,3,1,1000,19.29556054,28,1,1,3,3,1,0,4.703322469,40,1,2,1,1,1,2,2
52,Blueville,4,39,0,0,3,0,1500,172.8632084,16,1,0,3,7,1,1,4.703779087,45,0,4,1,1,0,2,2
37,Greenville,4,78,1,1,3,1,1500,36.71615247,10,1,0,2,0,1,0,4.709398108,40,0,4,1,1,0,2,2
28,Greenville,4,70,0,1,3,1,950,20.28535793,10,1,1,1,1,0,0,4.709437086,50,0,3,1,1,0,3,3
21,Blueville,4,18,0,1,0,1,1000,33.885634,33,0,0,3,5,1,0,4.717306293,5,0,4,1,1,1,3,2
34,Greenville,4,6,1,1,2,1,600,15.5602314,6,0,0,2,1,0,0,4.71752233,70,0,4,2,1,1,2,2
20,Blueville,4,72,1,1,0,0,2000,129.5102804,20,0,1,2,2,1,1,4.723136057,80,0,4,2,1,0,4,4
21,Greenville,4,13,1,0,3,1,1000,20.08482671,18,1,0,4,0,1,0,4.72458225,4,0,2,3,1,1,1,4
23,Greenville,4,74,1,1,0,0,NA,4.378844237,9,0,1,2,2,0,0,4.727084561,100,0,3,2,1,0,2,1
22,Greenville,4,80,0,1,1,1,NA,16.27473176,10,1,0,3,2,0,1,4.728346908,100,1,2,2,1,0,2,1
21,Blueville,4,35,1,0,0,0,800,211.1914047,13,0,0,1,6,0,0,4.730363782,60,0,2,2,1,1,3,2
47,Greenville,4,26,0,0,3,0,1000,21.28533523,18,1,1,3,1,1,0,4.740562427,40,1,2,2,0,1,3,2
29,Greenville,4,32,1,0,3,0,900,16.40181239,10,1,0,3,7,1,0,4.74385066,100,0,2,2,1,0,1,4
20,Blueville,3,23,1,1,0,1,NA,110.9121947,20,0,0,3,0,1,1,4.751267535,20,0,4,1,1,1,2,1
36,Greenville,4,78,1,1,3,0,600,113.4234611,19,1,0,3,4,1,0,4.753245311,50,0,3,1,1,0,3,2
21,Greenville,4,46,1,0,0,0,2000,59.10757167,18,0,0,3,7,1,0,4.753650855,60,0,2,1,0,0,2,3
30,Blueville,4,45,1,1,3,0,1000,89.2702326,13,1,0,4,7,0,1,4.758013722,40,0,1,3,1,0,2,4
19,Blueville,4,24,1,1,0,0,600,129.7164334,21,0,0,4,7,1,0,4.759469949,60,0,4,2,1,0,3,3
21,Blueville,3,72,1,1,0,1,1000,75.92133962,38,0,0,3,21,1,0,4.76261396,100,0,2,2,1,1,3,2
37,Blueville,4,51,1,1,0,0,700,130.7070035,20,1,0,4,25,0,1,4.763482589,60,0,4,1,1,1,2,3
20,Greenville,4,9,1,0,0,1,1000,3.939647166,18,0,1,2,0,1,0,4.767651476,60,0,4,2,1,1,2,4
28,Greenville,4,32,0,0,3,1,600,18.72173551,9,1,0,2,0,1,0,4.768301104,40,0,3,1,1,0,4,3
31,Greenville,4,59,0,1,3,0,NA,16.00469931,10,1,1,4,20,0,0,4.771799257,40,1,2,2,1,0,3,1
30,Greenville,4,4,0,0,3,1,NA,15.05894023,0,1,0,2,1,0,0,4.771830739,50,0,4,1,1,0,1,1
22,Blueville,4,36,1,0,3,0,700,230.4395125,2,1,1,1,7,1,0,4.77332324,60,0,4,1,1,0,3,3
20,Blueville,4,16,0,1,0,0,1000,4.985698403,38,0,0,3,1,1,0,4.777102851,80,0,2,2,1,1,3,4
27,Blueville,3,60,1,0,0,0,1500,86.13573407,14,0,1,2,21,0,1,4.783443928,20,1,3,2,1,0,2,4
23,Blueville,3,83,1,1,1,1,1200,53.90405655,1,1,0,4,25,1,1,4.783878137,10,0,4,1,1,1,1,3
38,Greenville,4,4,1,0,1,0,1000,48.78766795,3,1,0,4,0,1,0,4.7847427,100,1,2,2,1,0,1,2
39,Greenville,4,78,1,1,3,0,800,14.15597215,20,1,0,2,0,0,0,4.787677877,60,0,4,2,0,1,2,3
25,Blueville,4,23,1,1,0,0,600,127.4219713,21,0,0,2,21,1,0,4.79133944,60,0,4,2,0,0,4,4
22,Blueville,4,2,1,0,0,0,NA,134.1338993,30,0,0,4,21,1,0,4.799777078,50,0,2,1,0,0,2,1
24,Greenville,4,32,1,0,3,0,1200,29.41210201,15,1,0,2,0,1,0,4.803701842,50,0,4,1,1,0,4,3
18,Greenville,4,28,0,1,0,0,500,85.31537336,12,1,1,1,1,0,1,4.805500699,50,0,4,1,1,0,3,4
22,Greenville,4,58,1,1,1,1,1500,20.10998114,1,1,1,4,3,1,0,4.812250004,30,1,3,2,1,0,3,2
42,Greenville,4,25,1,1,3,0,800,102.2448247,18,1,0,3,4,1,1,4.815853011,50,0,3,2,1,0,2,2
23,Blueville,4,3,0,1,3,1,NA,89.87024601,19,1,0,4,5,1,0,4.818027162,30,0,4,1,0,1,1,1
26,Greenville,4,46,1,0,0,0,1200,87.54644824,10,0,0,4,12,1,0,4.820387491,100,0,4,2,1,1,2,3
29,Greenville,4,76,0,0,3,1,1000,12.44797134,17,1,1,1,1,0,0,4.821173359,25,0,4,1,1,1,2,3
20,Greenville,4,15,1,0,0,0,600,16.0457617,8,0,0,2,2,1,0,4.821300884,2,0,4,1,1,0,2,2
19,Greenville,3,1,1,0,3,1,500,20.75975191,18,1,1,3,0,0,0,4.824563522,60,0,2,1,1,0,2,2
19,Blueville,4,45,1,1,0,0,1000,222.7397765,38,0,0,3,2,1,1,4.831409337,50,0,2,2,1,0,2,3
22,Blueville,4,83,1,1,0,1,800,137.6179461,21,0,0,3,7,1,1,4.838450816,60,0,4,1,0,1,3,3
19,Blueville,4,37,1,0,0,0,2000,234.2046889,15,0,0,1,2,1,0,4.838575997,5,0,2,2,1,1,3,3
33,Greenville,4,46,1,0,0,0,1000,78.80509622,18,1,0,3,0,0,0,4.841931061,45,1,2,2,1,1,2,3
20,Blueville,4,16,1,1,0,0,750,116.5135193,10,0,1,3,7,0,1,4.848662464,100,1,2,2,1,1,1,4
20,Blueville,4,67,1,0,0,1,800,108.9724397,19,0,0,3,1,1,1,4.848905787,50,0,4,1,1,1,3,3
23,Greenville,4,65,1,0,1,1,800,88.21168301,2,1,0,3,7,1,1,4.856083329,70,0,2,2,1,0,2,4
24,Blueville,4,43,1,0,3,1,1200,200.9449917,20,1,0,3,3,1,1,4.856165562,40,0,2,1,1,0,4,2
22,Greenville,4,73,0,0,0,1,500,23.85761004,19,0,1,3,0,1,0,4.857913959,40,0,4,1,0,0,2,3
20,Blueville,4,45,1,1,0,1,800,14.30700519,12,0,1,2,3,1,1,4.864142528,100,0,3,2,1,0,3,3
21,Blueville,4,24,1,1,3,1,1500,163.3963222,21,1,0,1,7,1,0,4.87133138,60,0,4,1,1,1,3,3
21,Blueville,4,3,1,1,0,0,1300,173.6550819,13,0,0,4,5,0,0,4.887035306,15,0,4,1,1,1,4,4
21,Blueville,4,45,1,1,0,0,NA,7.072872803,39,0,0,1,1,1,0,4.889568114,100,0,2,2,1,0,2,1
21,Greenville,4,87,0,1,1,1,NA,68.55491364,10,1,0,4,3,0,0,4.890463842,50,0,4,1,1,1,2,1
24,Greenville,4,28,0,1,3,0,900,100.7113162,20,1,0,4,1,1,0,4.897541447,100,0,2,2,1,1,3,2
32,Blueville,4,7,0,0,3,1,1000,111.1325259,6,1,0,3,7,1,0,4.898938238,40,1,2,2,1,0,4,4
42,Greenville,4,21,0,1,3,1,600,125.914424,20,1,0,2,0,0,0,4.9016655,50,0,4,1,1,0,1,2
21,Blueville,4,2,1,0,0,1,NA,58.38337915,24,0,0,3,26,1,0,4.91546417,0,0,4,1,1,0,2,1
40,Blueville,4,7,1,0,3,0,NA,55.09062645,21,1,0,4,3,1,1,4.921029209,100,0,4,2,1,0,4,1
19,Blueville,4,72,1,1,0,0,1000,81.70200506,38,0,0,3,30,1,1,4.921138771,40,0,2,2,1,1,3,2
26,Greenville,4,25,1,1,0,0,900,4.818849849,10,0,0,4,2,1,0,4.923029575,50,0,3,2,1,1,3,2
22,Blueville,3,10,1,0,0,1,1000,48.8893695,21,0,0,3,21,1,0,4.92366321,40,0,3,2,0,1,2,4
21,Blueville,4,23,1,1,0,0,700,217.9041117,21,0,0,3,1,1,1,4.925368523,78,0,4,1,0,0,3,2
28,Blueville,4,2,1,0,3,1,1500,13.95851533,38,1,0,1,1,0,0,4.927351493,100,0,4,1,1,0,2,4
19,Blueville,4,16,1,1,0,0,800,116.4973592,22,0,0,3,7,1,1,4.929716366,80,1,2,2,1,1,3,2
21,Greenville,4,33,1,1,3,1,1000,43.68681033,3,1,1,4,0,1,1,4.930979619,45,0,3,1,1,1,3,4
34,Blueville,4,60,1,0,3,1,NA,95.51974503,3,1,0,4,7,0,1,4.934775862,65,0,4,1,0,0,1,1
36,Blueville,4,10,1,0,0,0,1000,130.2361221,19,1,0,3,30,0,1,4.944724421,100,1,2,2,1,1,1,4
20,Blueville,4,45,1,1,0,1,1800,9.214811305,17,0,0,1,14,1,0,4.947807331,70,0,4,1,1,1,3,3
24,Blueville,4,72,1,1,0,1,700,104.9152508,33,0,0,3,21,1,0,4.951492695,100,0,2,2,1,0,1,2
30,Greenville,4,59,0,1,3,1,NA,16.02080861,19,1,0,4,3,0,0,4.95566726,30,0,4,1,0,0,1,1
38,Greenville,4,28,0,1,3,0,1000,85.3107051,28,1,1,3,0,1,0,4.958883819,60,0,2,1,1,1,3,2
22,Greenville,4,25,1,1,0,1,900,20.71666438,38,0,0,1,0,0,0,4.966652735,50,0,3,2,1,1,3,3
25,Blueville,4,2,1,0,0,1,3000,134.1314615,30,0,0,4,14,1,0,4.969516248,20,0,4,1,1,1,1,4
20,Blueville,4,45,1,1,0,0,1200,12.60285191,68,0,0,3,7,1,0,4.972344383,40,0,4,3,0,1,2,3
27,Blueville,4,45,0,1,1,0,800,14.28064483,12,1,1,3,7,1,1,4.97545317,60,0,4,1,1,1,2,3
39,Blueville,4,51,0,1,3,1,1200,107.0681331,21,1,1,4,7,1,1,4.977423164,20,0,3,1,1,1,2,3
23,Greenville,4,58,1,1,3,1,600,23.53010077,13,1,1,4,6,1,0,4.979003627,70,0,4,2,1,0,3,4
25,Blueville,4,60,1,0,0,0,1000,27.11767745,6,0,1,4,14,1,1,4.985151722,60,0,4,3,1,1,2,4
47,Greenville,4,78,0,1,3,1,800,13.21578866,30,1,0,3,0,1,0,4.986595508,50,1,2,1,0,1,2,2
18,Blueville,4,18,1,1,0,0,1800,35.53646535,46,0,0,3,0,1,0,4.988571909,60,0,4,2,1,0,2,3
32,Greenville,3,85,0,1,1,1,1300,23.01420156,1,1,0,4,4,0,0,4.990239609,20,0,3,1,0,0,3,3
23,Blueville,3,7,1,0,3,1,900,182.1691404,4,1,0,1,14,1,0,4.99263475,50,0,4,1,1,1,3,3
30,Blueville,4,10,1,0,3,0,1500,25.01822908,8,1,0,4,14,0,1,4.994775939,40,0,4,1,1,0,3,3
19,Greenville,4,9,1,0,0,0,800,16.31763471,11,0,1,2,2,1,1,4.995088785,70,0,3,2,0,0,2,3
24,Blueville,4,83,1,1,3,1,NA,170.6356535,24,1,0,3,7,1,1,4.997743584,80,0,4,1,1,1,1,1
40,Greenville,4,32,0,0,3,0,600,21.87006114,20,1,0,2,0,1,0,5.000295048,50,0,3,1,1,0,2,4
19,Blueville,4,43,1,0,3,1,1000,43.87147193,2,1,0,4,21,0,1,5.000567672,40,0,2,3,1,1,4,4
19,Blueville,3,45,1,1,0,1,800,39.76388181,20,0,0,1,14,1,0,5.001019499,50,0,4,1,1,0,3,2
38,Blueville,4,23,0,1,3,1,500,182.0369622,21,1,0,2,25,0,0,5.002329071,60,0,3,2,1,0,1,3
24,Blueville,4,3,0,1,0,0,1000,23.06078537,25,0,0,4,0,1,0,5.007227832,40,0,4,3,1,0,1,4
21,Blueville,3,7,1,0,0,0,800,164.2669097,15,0,0,4,21,1,1,5.009960741,10,0,3,3,1,1,3,4
24,Greenville,4,59,1,1,3,0,400,16.01814931,3,1,0,3,7,0,0,5.01068902,30,1,2,2,1,0,3,3
63,Greenville,3,32,0,0,2,1,500,18.72337349,6,1,0,2,0,1,0,5.012093031,40,0,4,1,1,1,2,3
34,Greenville,4,78,1,1,3,0,1800,36.71986726,12,1,0,1,0,1,0,5.01526002,30,0,2,2,1,0,3,3
19,Blueville,4,45,1,1,0,0,1200,196.6277745,19,0,0,1,2,1,1,5.015699345,80,0,4,3,1,0,2,4
47,Greenville,4,41,1,0,1,1,700,36.24323627,28,1,1,4,3,0,0,5.019233601,40,0,2,2,0,0,3,4
26,Greenville,4,65,1,0,1,1,1700,23.70874924,1,1,0,4,5,1,0,5.021748397,70,0,4,1,1,1,2,3
18,Greenville,4,78,1,1,0,0,1500,9.313042583,12,0,0,4,10,1,0,5.021817803,60,0,3,2,1,0,2,4
29,Greenville,4,9,1,0,3,0,500,25.7106463,18,1,1,3,5,0,1,5.026958227,55,0,4,2,1,0,1,4
25,Blueville,4,45,1,1,0,0,NA,14.27928743,22,0,0,1,14,1,0,5.031900373,60,0,4,1,1,1,2,1
20,Blueville,4,45,1,1,0,1,NA,77.97809536,19,0,1,1,7,1,0,5.035036571,80,0,4,2,1,0,2,1
22,Blueville,3,10,0,0,0,0,800,46.82211077,28,0,0,2,21,1,0,5.035913033,25,0,3,2,1,0,3,3
21,Blueville,4,60,1,0,0,0,900,25.98376011,23,1,0,1,12,1,0,5.037366219,100,0,4,2,1,1,4,4
23,Blueville,4,50,1,0,3,1,1100,110.9237894,16,1,0,1,2,1,0,5.037923879,50,0,3,1,1,0,4,4
40,Greenville,3,59,0,1,3,0,400,16.02493349,19,1,0,4,0,0,0,5.039230546,40,0,3,2,1,0,4,4
24,Blueville,4,60,0,0,3,1,800,22.80136491,18,1,0,4,0,0,1,5.040071817,40,0,4,1,1,1,3,3
20,Greenville,4,38,1,1,0,0,2500,20.78375479,16,0,0,1,0,1,0,5.041328161,60,0,4,1,0,1,4,3
33,Blueville,4,43,1,0,3,1,1000,40.45491225,17,1,0,4,14,1,0,5.042838008,50,0,4,1,1,0,4,3
45,Greenville,4,52,0,1,3,1,NA,14.6618989,10,1,1,4,0,0,0,5.042854722,40,0,2,2,1,1,3,1
29,Blueville,4,43,0,0,3,0,700,8.261205046,20,1,1,2,5,0,0,5.045970358,2,0,4,3,1,1,2,4
20,Blueville,4,72,1,1,0,0,NA,34.95817281,29,0,1,3,21,1,0,5.04650689,60,0,1,2,1,0,1,1
55,Greenville,4,28,0,1,3,0,NA,127.0123413,10,1,0,3,1,0,1,5.047261023,30,1,2,2,1,0,2,1
40,Blueville,4,16,0,1,0,0,1200,116.8373217,20,1,0,4,14,0,1,5.047840602,15,1,2,1,1,0,3,4
24,Blueville,4,51,1,1,1,0,1000,117.9267766,6,1,0,4,7,1,1,5.051834203,25,0,4,2,1,1,3,3
43,Greenville,4,68,0,1,2,1,900,20.48936667,11,0,0,4,4,1,0,5.059599202,100,0,4,1,1,0,4,3
23,Blueville,4,10,1,0,3,1,1200,84.83734281,13,1,1,3,24,1,0,5.059834131,10,0,2,2,1,0,1,2
28,Greenville,4,8,1,1,3,1,800,10.96244559,6,1,0,3,4,0,0,5.061986004,90,1,2,2,0,1,3,3
24,Greenville,4,59,1,1,3,0,600,16.01382856,16,1,0,4,21,0,0,5.065252076,60,0,3,2,1,0,4,4
25,Blueville,4,45,1,1,3,0,1000,218.5222625,8,1,1,3,12,0,0,5.069864749,50,0,1,2,1,0,3,4
22,Greenville,4,85,1,1,1,1,1000,20.81837962,3,1,0,3,7,1,0,5.070061762,40,0,3,2,1,1,4,4
33,Blueville,4,24,1,1,3,0,1000,77.35886611,16,1,0,3,21,1,1,5.075304632,60,0,3,2,1,1,3,3
30,Blueville,4,67,1,0,3,1,900,245.7587742,10,1,0,1,5,0,0,5.075600004,0,0,3,1,0,0,4,4
25,Greenville,3,38,1,1,3,1,600,15.80811793,8,1,1,3,6,1,0,5.075887674,30,0,4,2,1,0,2,4
25,Blueville,4,7,1,0,1,1,1200,117.7075632,25,1,0,3,7,1,1,5.076405322,60,0,2,2,1,0,2,3
19,Greenville,4,58,0,1,0,1,800,4.686376411,17,0,1,1,0,0,0,5.081876979,4,0,4,1,1,0,3,3
26,Greenville,4,73,1,0,0,1,1500,17.02950869,19,0,1,3,2,1,0,5.083482056,100,0,4,1,0,0,3,4
30,Blueville,4,22,1,0,3,0,1000,150.8172965,28,1,0,2,7,0,0,5.084932795,100,0,3,1,1,1,1,3
43,Greenville,4,46,1,0,3,0,1000,47.29514615,4,1,0,3,0,1,0,5.088097056,100,1,2,1,1,1,3,3
30,Greenville,4,81,1,0,3,0,600,16.25920679,10,1,0,1,1,0,0,5.091882443,100,1,2,2,1,0,4,4
23,Greenville,4,71,1,0,0,0,600,10.49279135,32,0,0,4,6,1,0,5.097375167,60,0,1,1,1,1,3,2
34,Blueville,3,10,1,0,3,0,1200,38.67222901,14,1,0,2,21,1,0,5.098135709,8,0,3,3,1,1,2,4
18,Greenville,4,38,1,1,0,0,600,23.37007637,18,0,1,3,7,0,1,5.099960936,80,0,4,2,1,0,2,4
26,Greenville,4,28,1,1,3,1,600,85.32208026,10,1,0,3,4,1,0,5.104970704,40,0,4,1,1,0,2,2
27,Blueville,4,51,0,1,3,1,1200,129.8485907,21,1,0,4,14,0,0,5.105265404,40,0,4,1,1,0,3,3
23,Blueville,4,42,1,0,0,1,1200,102.6679,20,0,0,3,3,1,1,5.10538306,50,0,1,1,1,0,2,2
33,Greenville,4,9,0,0,2,1,300,19.82932668,15,0,1,1,0,1,0,5.106753563,50,0,4,1,0,1,3,4
29,Blueville,4,7,1,0,3,0,700,152.6106035,20,1,0,1,14,0,0,5.108355259,30,0,4,1,1,0,2,4
30,Blueville,4,27,0,0,3,1,1000,132.9113451,8,1,0,4,15,0,0,5.112540227,100,0,4,1,1,1,1,3
88,Blueville,4,18,0,1,2,1,700,98.07427932,38,0,0,3,3,1,1,5.113662756,5,0,4,2,1,0,2,2
19,Blueville,4,10,1,0,0,1,1000,25.01516279,20,0,0,2,21,1,0,5.118344663,50,0,2,2,1,0,1,2
20,Blueville,4,23,1,1,0,1,1200,139.648361,20,0,0,3,5,1,1,5.118660253,80,0,4,1,1,0,2,3
27,Blueville,4,72,1,1,3,1,800,54.36781949,6,1,0,1,7,0,1,5.128747992,100,0,3,1,1,0,3,4
37,Greenville,4,41,0,0,3,1,700,19.1143557,10,1,0,3,4,1,0,5.129983337,40,0,3,1,1,1,1,3
23,Blueville,4,45,0,1,3,1,700,14.30044201,4,1,1,1,14,1,0,5.132894368,80,0,4,1,1,1,3,2
22,Blueville,4,10,1,0,0,0,120,55.80891402,28,0,1,3,12,1,0,5.135173585,3,0,3,2,1,0,2,4
21,Blueville,4,36,1,0,0,0,950,172.5928775,16,0,0,1,5,1,0,5.136059011,10,0,4,1,1,1,2,3
29,Greenville,4,44,0,0,3,1,650,19.46500531,7,1,0,4,7,0,1,5.140002689,50,1,2,2,1,0,3,4
32,Blueville,4,45,1,1,3,1,1000,151.8295154,4,1,0,4,4,0,1,5.14636935,10,0,4,2,0,1,1,3
50,Greenville,4,38,1,1,3,0,1200,15.80606139,11,1,1,3,0,0,1,5.151332262,40,1,3,2,1,0,4,4
19,Greenville,4,9,1,0,0,0,1500,3.955282383,38,1,1,1,0,1,0,5.151959895,60,0,4,2,0,1,3,3
25,Greenville,4,58,1,1,3,0,800,25.86038498,28,1,1,3,7,0,1,5.152714124,70,0,4,3,1,0,2,4
20,Blueville,4,10,1,0,0,0,2000,163.9192951,20,0,0,2,21,0,0,5.156014297,100,0,3,2,1,1,2,4
32,Greenville,4,85,1,1,3,1,500,4.909994119,28,1,0,3,2,0,0,5.160003009,50,0,4,1,1,1,1,4
20,Greenville,3,28,1,1,0,0,500,100.7125879,17,1,0,3,1,1,0,5.160510893,30,0,2,2,1,0,3,2
21,Greenville,4,6,0,1,3,1,900,15.55360963,16,1,0,3,2,1,0,5.161370594,60,1,2,3,0,0,2,2
50,Greenville,4,75,1,1,3,0,NA,40.7318574,33,1,0,3,0,1,0,5.16316911,50,1,2,2,1,0,3,1
19,Blueville,4,51,1,1,1,1,1500,107.0668723,1,1,1,4,21,1,0,5.163435806,40,0,4,1,1,1,1,2
24,Blueville,4,23,1,1,0,0,NA,110.9324148,1,0,0,1,14,1,0,5.165722432,100,0,4,3,1,0,2,1
26,Greenville,4,58,1,1,3,1,NA,20.1207771,8,1,1,4,2,1,0,5.165928036,70,1,2,1,1,0,3,1
34,Greenville,4,6,1,1,0,1,600,15.56088133,35,1,1,1,2,1,0,5.185054871,40,0,4,3,1,0,3,3
30,Blueville,1,23,1,1,0,0,NA,54.99166734,6,1,0,4,30,1,1,5.186868851,50,0,4,1,0,1,2,1
37,Greenville,4,21,0,1,3,0,500,68.87590632,20,1,0,3,0,0,0,5.191298633,40,1,1,1,1,0,2,4
24,Blueville,4,18,1,1,0,1,1500,99.45824251,48,0,0,3,5,1,1,5.194812755,60,0,3,2,1,1,3,2
33,Blueville,4,24,1,1,0,0,1000,77.35424802,12,1,0,4,15,1,0,5.195104525,60,1,4,1,1,0,3,4
30,Blueville,4,72,0,1,3,1,1000,7.347120733,17,1,1,4,5,1,0,5.195307534,65,0,3,2,1,0,2,3
28,Blueville,3,10,0,0,3,1,2000,80.93102918,28,1,0,4,21,1,0,5.195817128,10,0,4,1,1,1,1,4
22,Blueville,4,43,1,0,0,0,800,8.261212538,20,0,1,2,10,0,0,5.198290373,40,0,4,2,1,0,2,4
23,Greenville,4,74,1,1,3,1,600,199.9037011,18,1,1,2,2,0,0,5.19849869,100,1,3,1,0,1,2,2
20,Blueville,4,2,1,0,0,0,600,134.1394486,18,0,0,3,4,1,1,5.198744467,50,0,1,1,1,0,2,2
42,Blueville,4,7,1,0,3,0,800,127.669688,8,1,0,4,7,1,1,5.203463488,40,1,4,2,1,0,2,3
19,Greenville,1,26,1,0,0,0,1500,15.93852433,18,0,1,2,2,1,0,5.203537278,60,0,3,2,1,0,3,3
25,Blueville,3,23,1,1,1,0,500,110.9203089,21,1,1,2,25,0,0,5.204265839,5,0,3,2,0,0,2,3
21,Greenville,4,13,1,0,0,0,1500,5.300478702,16,0,0,3,0,1,0,5.209555725,80,0,3,2,1,0,2,2
23,Blueville,4,50,1,0,3,1,700,117.9896361,2,1,0,4,4,1,1,5.213692762,40,0,4,2,1,0,2,4
31,Blueville,4,20,1,0,3,1,1500,97.16065407,3,1,0,4,4,1,1,5.214194501,100,0,4,2,1,1,2,4
26,Blueville,4,22,1,0,3,1,NA,172.1830282,21,1,0,4,12,1,0,5.214260117,100,0,4,1,1,1,2,1
30,Greenville,4,11,0,1,1,1,1000,80.11145376,2,1,1,4,2,1,0,5.217963347,50,0,2,2,1,0,3,3
18,Blueville,4,45,1,1,0,1,800,171.6676384,31,0,1,1,0,1,0,5.223752519,100,0,4,1,1,0,3,4
31,Blueville,4,45,0,1,3,0,1000,32.65143731,12,1,1,3,3,0,0,5.228849655,40,0,3,2,1,0,3,3
28,Blueville,4,7,1,0,0,0,800,132.848571,20,0,0,4,21,0,1,5.23113061,70,1,2,3,1,1,1,3
29,Greenville,4,28,0,1,3,1,NA,100.713915,23,1,0,4,0,1,0,5.234258801,30,0,4,1,0,1,2,1
25,Blueville,4,50,0,0,3,1,700,129.8717841,20,1,1,1,14,1,0,5.234356887,60,0,4,1,0,1,3,3
24,Blueville,4,10,1,0,1,1,1000,56.10824496,20,1,0,4,14,1,0,5.240776963,60,0,4,1,1,1,2,4
22,Blueville,4,10,1,0,0,1,1500,56.10569178,33,0,0,4,14,1,0,5.241607534,20,0,4,2,1,1,3,3
